Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,23.1708,23.656,23.6196,23.1996,23.1024,23.1267,23.0724,22.9569,23.2261,23.0597,23.085,22.9565,23.4913,22.961,23.2118,23.059,23.3332,22.9834,23.811,25.4284,23.449,23.0723,23.2791,23.0729,23.1259,22.9913,23.1786,23.2072,23.2108,23.0431,23.271367
Journey Through Heartsongs,20.9153,20.8834,20.8452,20.8368,20.701,21.0225,20.7518,20.704,20.8582,19.4043,19.4356,21.228,22.9651,20.9515,20.9747,20.4946,21.1824,21.1775,21.1126,21.1903,21.1976,21.1734,21.176,21.2701,21.131,21.1852,21.0779,21.05,21.0943,21.0859,20.969207
In Search of Melancholy Baby,22.0264,21.8476,21.837,21.8754,21.8708,21.8227,21.2752,21.3203,21.3712,21.4354,21.3647,21.4,21.4155,21.2573,21.4295,21.3179,21.4093,21.4543,21.3204,21.3471,21.2002,21.3069,21.3371,21.2149,21.2348,21.3784,20.5405,21.2773,21.5336,22.2386,21.455343
The Genesis of Ethics,21.9161,22.1877,21.8662,21.9886,22.0593,22.0264,21.83,21.5684,21.2125,21.6722,21.279,21.5574,21.3246,21.5896,21.3017,21.683,21.4104,21.5213,21.3592,21.4937,21.3646,21.6262,21.301,21.5544,21.24,21.4637,21.2193,21.5284,21.2656,21.4635,21.562467
All over but the Shoutin',22.8461,23.8811,23.4817,23.4207,22.9963,22.9767,23.0473,23.0336,23.0724,23.1883,23.2136,23.2377,23.5281,23.5503,23.5168,23.0037,22.9292,22.9314,23.7247,22.8919,22.949,23.049,23.1019,23.1026,23.3851,23.1897,23.1709,23.0935,23.4245,23.166,23.20346
Oilers and Sweepers and Other Stories,21.5637,21.69,21.6254,21.6481,21.4543,21.4895,21.2227,21.3047,21.2261,21.5383,21.5227,21.3794,21.5071,21.4387,21.4452,21.4498,21.421,21.4525,21.4429,21.4848,21.5464,21.5314,21.4324,21.4146,21.4679,21.4562,21.4739,21.4568,21.4121,21.5482,21.468227
The Emperor's New Mind,22.9638,23.5761,23.4262,23.1831,23.3045,23.0815,23.2681,23.1024,23.306,23.0771,23.3868,23.0703,23.5001,23.0741,23.3811,23.1079,23.3073,23.1186,23.4952,23.1226,23.5026,23.4233,23.3645,23.2494,23.3472,23.3855,31.4011,37.877,38.1635,38.1494,25.023877
Touching Fire: Erotic Writings by Women,37.5683,37.9733,26.5723,22.6593,22.6733,22.4726,22.7206,22.5401,22.5313,22.9748,22.6858,22.6629,22.7764,22.689,22.674,22.698,24.2981,22.7026,22.6524,22.5717,22.7216,24.157,22.5228,22.537,22.5188,22.615,22.5275,22.5668,22.5241,22.5834,23.879027
Hill Rat: Blowing the Lid Off Congress,23.8513,23.3088,23.5311,23.2492,23.5591,23.2174,23.4832,23.1722,23.6211,23.2843,23.6303,23.511,23.7217,23.4661,23.7417,23.4448,23.6139,23.3608,23.635,23.4328,23.5754,23.4663,23.7817,23.4443,23.6131,23.4152,24.3471,24.6052,24.8018,23.1867,23.60242
Personality of the Cat,21.2671,21.1723,21.986,21.3701,21.6655,20.9456,20.9519,20.9658,20.9552,21.0285,21.2746,21.2023,21.2321,21.2942,22.2986,21.1422,21.28,21.184,21.265,21.1999,21.1999,21.0807,21.0941,21.1307,21.309,21.4536,20.918,21.009,21.0376,20.9639,21.229247
