Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,4.3118,4.0016,3.3885,3.2305,3.3144,3.4045,3.2391,3.2165,3.1936,3.1762,3.6916,4.1882,3.8283,3.5978,3.48,3.3078,3.2431,3.2042,3.5076,5.1212,5.3217,3.4691,6.1186,4.2814,3.516,4.6925,3.27,3.2271,3.2241,3.195,3.732067
Journey Through Heartsongs,3.9398,4.0758,4.4067,3.9383,4.0209,3.9509,4.0866,4.1102,3.9299,10.0226,4.0531,4.0543,4.3252,4.6429,4.1817,4.0967,3.925,5.0634,5.9026,4.5464,3.978,4.0824,4.3222,5.6973,4.0105,4.0146,4.449,3.9271,4.8977,3.9595,4.487043
In Search of Melancholy Baby,2.1219,1.8631,2.0289,1.972,1.9397,1.9773,2.0863,1.8563,1.8814,2.0029,1.8425,1.8335,1.8671,1.8409,2.064,1.8935,1.8592,1.8486,1.873,1.9184,1.9183,1.9295,2.0554,1.8463,1.8706,1.889,1.8816,1.8281,1.8539,1.8289,1.915737
The Genesis of Ethics,4.7799,3.7325,2.5654,2.8332,3.6281,2.7135,2.6368,3.0833,2.5985,2.8468,2.5617,2.5651,2.674,2.5854,2.5439,2.8107,3.1235,2.4705,2.5546,2.4741,2.6816,2.5229,2.4641,2.5009,2.588,2.5865,2.5744,2.6317,2.5694,2.5671,2.78227
All over but the Shoutin',2.7453,3.0251,3.3806,3.5388,2.8748,2.8863,3.7599,5.0562,4.7992,2.9354,4.3904,4.9737,5.0382,3.9327,2.7506,3.3615,3.007,2.8728,2.8813,2.9289,2.7516,2.7708,2.8503,2.8912,2.7832,2.7548,2.7775,2.766,2.8083,2.7838,3.30254
Oilers and Sweepers and Other Stories,3.0399,2.9998,3.0751,3.2602,3.8131,4.451,4.4158,6.2667,10.5035,5.5372,3.1259,3.0173,2.9912,3.0096,3.0052,3.0093,3.0185,2.9898,3.5401,3.0607,3.011,2.9963,2.9828,3.6601,3.0683,3.0572,3.0515,3.0663,3.4445,5.3153,3.726107
The Emperor's New Mind,4.9781,3.4602,2.2383,2.1449,2.1362,2.1454,2.1684,2.1418,2.1433,2.1377,2.1048,2.1254,2.1183,2.1371,2.1653,2.1369,2.1271,2.1422,2.1231,2.1354,2.1303,2.2534,2.5854,2.231,2.2053,2.3747,2.569,2.1324,2.1444,2.1108,2.324887
Touching Fire: Erotic Writings by Women,2.3159,2.2192,2.2183,2.2229,2.3539,2.2357,2.2241,2.2173,2.2257,2.2174,2.2194,2.3797,2.1364,2.1413,2.1267,2.1229,2.1199,2.1129,2.4095,2.1733,2.1349,2.1248,2.1273,2.1164,2.1336,2.8762,3.2595,2.1632,2.1509,2.1082,2.252913
Hill Rat: Blowing the Lid Off Congress,4.1279,3.3279,3.4164,4.5011,3.9042,3.2944,3.3039,3.3332,3.5883,3.361,3.3273,3.3066,3.5701,8.1626,5.2763,4.7904,3.9627,7.3185,4.7952,3.4344,3.3206,3.3709,5.3879,5.4358,3.4756,3.6499,5.3398,4.0328,3.2805,3.3972,4.15978
Personality of the Cat,0.4984,0.4943,0.5037,0.4989,0.5262,0.5176,0.5009,0.5016,0.5012,0.5026,0.5001,0.5031,0.5031,0.51,0.5045,0.5019,0.5049,0.5026,0.5026,0.494,0.5021,0.5021,0.5036,0.5028,0.5417,0.4937,1.1759,0.652,0.5405,0.5015,0.532937
Best New American Voices 2003,1.2833,1.2705,1.2762,1.2728,1.2246,1.2389,1.2055,1.2064,1.212,2.0427,1.2439,1.2514,1.2624,1.7119,3.0847,1.2192,1.2229,1.3629,1.2387,2.4408,1.9785,1.9047,1.5774,1.3215,1.2355,1.2083,1.197,1.2135,1.2179,1.7417,1.462257
